S_curve_1,S_curve_2,S_curve_3,S_curve_4,S_curve_5,S_curve_6,S_curve_7,S_curve_8,S_curve_9,S_curve_10,S_curve_11,S_curve_12,S_curve_13,S_curve_14,S_curve_15,S_curve_16,S_curve_17,S_curve_18,S_curve_19,S_curve_20,S_curve_21,S_curve_22,S_curve_23,S_curve_24,S_curve_25,S_curve_26,S_curve_27,S_curve_28,S_curve_29,S_curve_30
0.999950933069232,0.9999997030073422,0.9997535240483199,0.9995981306213022,0.9996772362562949,0.9998575126556257,0.9707112708357692,0.999999970272698,0.9999994059982105,0.9996727425806136,0.8900501383830159,0.9437840690146151,0.9999239843332209,0.9999999959852235,0.9999999819929669,0.9939317301410886,0.9986074155679082,0.9818232805302075,0.9601666812668449,0.999745066696866,0.9987888301706239,0.9999923309927915,0.9998799685096849,0.9999999904801388,0.9999918987741867,0.9999716636886613,0.9998532480489722,0.9969461302967962,0.9995288933079417,0.999896385925791
0.999953015356055,0.9999997178616534,0.9997682858612666,0.9996145229539042,0.999696519140401,0.9998671561842576,0.9715076634786577,0.9999999725093894,0.9999994319468186,0.9996823131795647,0.8922926523245727,0.9450811439867624,0.9999274031673531,0.9999999962850152,0.9999999831541736,0.9940575916994038,0.9986464594480109,0.9822356599756304,0.9616716722445653,0.9997583470811806,0.9988571544216001,0.9999929087035273,0.999886751321266,0.9999999910748508,0.9999922215746774,0.9999733249359396,0.999864327574975,0.99703142654077,0.9995412019375947,0.9999010249713042
0.9999550092794268,0.9999997319730153,0.9997821637598221,0.9996302468873033,0.9997146503354124,0.9998761471207226,0.9722830196478498,0.9999999745777914,0.9999994567618782,0.9996916039739902,0.8944948501212842,0.9463499926864533,0.9999306682487541,0.9999999965624209,0.9999999842404983,0.994180858055522,0.9986844100972662,0.9826388491066363,0.9631219852784537,0.9997709358014584,0.9989216285410778,0.9999934428952654,0.9998931508866136,0.9999999916324108,0.9999925315129936,0.999974888793223,0.999874570720295,0.9971143473099491,0.9995531891227816,0.9999054563354906
0.9999569185887889,0.9999997453785869,0.9997952106490201,0.9996453296557852,0.9997316985889668,0.9998845296163464,0.9730378617820254,0.9999999764905662,0.9999994804929074,0.9997006231392339,0.896657236337546,0.9475911515010245,0.9999337864910957,0.9999999968191122,0.99999998525677,0.9943015820936042,0.9987212980464582,0.9830330453103122,0.9645194443663957,0.9997828688646037,0.9989824690310131,0.9999939368462542,0.999899188855623,0.9999999921551398,0.9999928291016289,0.9999763609696848,0.9998840406071013,0.997194958380691,0.9995648632507308,0.9999096893141324
0.9999587468745134,0.9999997581136689,0.9998074762699645,0.99965979738554,0.9997477285493762,0.9998923448367658,0.9737727011357207,0.9999999782594231,0.9999995031872614,0.9997093786120602,0.8987803183606541,0.9488051502099811,0.9999367644972507,0.9999999970566358,0.9999999862075062,0.9944198156459343,0.9987571529781443,0.9834184420682887,0.9658658248067401,0.9997941804046915,0.9990398802689942,0.9999943935878007,0.9999048856556639,0.9999999926452132,0.9999931148326568,0.9999777468398482,0.9998927955959097,0.9972733237289544,0.999576232490211,0.9999137327870851
0.9999604975746492,0.9999997702117962,0.9998190073887417,0.9996736751396212,0.9997628010095517,0.9998996311636518,0.9744880379199821,0.9999999798951908,0.9999995248902268,0.9997178780975976,0.9008646059334224,0.9499925118904655,0.9999396085732579,0.9999999972764229,0.9999999870969328,0.9945356095127794,0.9987920037499768,0.9837952290188081,0.9671628535567951,0.9998049027802146,0.9990940551817272,0.9999948159228703,0.999910260560559,0.9999999931046717,0.9999933891785451,0.9999790514631987,0.9999008896444574,0.997349505578422,0.9995873047972016,0.999917595236874
0.9999621739813832,0.9999997817048268,0.9998298479740907,0.9996869869610912,0.9997769731364735,0.999906424382828,0.9751843614472675,0.9999999814078829,0.9999995456451115,0.9997261290760847,0.902910610703299,0.9511537528337973,0.9999423247416589,0.9999999974797982,0.9999999879290037,0.9946490134819185,0.9988258784173965,0.9841635920185348,0.9684122096747191,0.9998150666662963,0.9991451758817174,0.9999952064432873,0.999915331755676,0.9999999935354273,0.9999936525929359,0.999980279602647,0.999908372639579,0.9974235644474044,0.9995980879204166,0.9999212847664599
0.9999637792472261,0.9999997926230247,0.999840039364491,0.9996997559144243,0.9997902986870555,0.9999127578596978,0.9758621502801204,0.9999999828067595,0.9999995654933321,0.999734138809419,0.904918845787875,0.9522893824726039,0.9999449187542377,0.999999997667987,0.9999999887074175,0.9947600763478438,0.9988588042557158,0.9845237132040607,0.9696155248362783,0.9998247011421297,0.9991934142690854,0.9999955675456391,0.9999201163993561,0.9999999939392736,0.999993905511397,0.9999814357419115,0.9999152907041049,0.9974955591945461,0.9996085894066872,0.9999248091162137
0.9999653163909367,0.9999998029951411,0.9998496204252991,0.9997120041252401,0.9998028282112045,0.9999186627028326,0.9765218723831746,0.9999999841003842,0.9999995844744954,0.9997419143475167,0.9068898253566647,0.9533999033180712,0.9999473961041873,0.9999999978421232,0.9999999894356341,0.9948688459306401,0.9988908077816068,0.9848757710530769,0.9707743839184602,0.9998338337738889,0.9992389326003724,0.9999959014459815,0.9999246306808739,0.9999999943178912,0.9999941483521406,0.9999825241018805,0.9999216864806574,0.997565547063366,0.9996188166062039,0.9999281756801309
0.9999667883031949,0.9999998128484883,0.9998586276965225,0.9997237528184276,0.9998146092428296,0.9999241679165217,0.9771639852780661,0.9999999852966761,0.9999996026264784,0.9997494625344868,0.9088240642290027,0.9544858109068571,0.9999497620377313,0.9999999980032563,0.9999999901168909,0.9949753690945419,0.9989219147740062,0.985219940445169,0.9718903256424368,0.9998424906933443,0.9992818840260907,0.9999962101934388,0.9999288898751373,0.9999999946728564,0.9999943815167164,0.9999835486560175,0.9999275993940788,0.997633583725654,0.999628776677625,0.9999313915213223
0.9999681977520345,0.9999998222090128,0.9998670955317837,0.999735022354732,0.9998256864795113,0.9999293005430224,0.9777889362008585,0.999999986402959,0.9999996199855031,0.9997567900146277,0.9107220774878825,0.9555475937572182,0.9999520215652214,0.9999999981523575,0.9999999907542158,0.995079691766178,0.9989521502944572,0.9855563927222057,0.9729648432688706,0.9998506966724058,0.9993224130986894,0.9999964956827766,0.9999329083942985,0.9999999950056464,0.9999946053906738,0.9999845131448624,0.9999330658940961,0.997699723323756,0.9996384765930517,0.9999344633868132
0.9999695473880451,0.9999998311013637,0.9998750562289987,0.9997458322658594,0.9998361019514992,0.9999340857952059,0.9783971622616023,0.9999999874260043,0.9999996365862094,0.9997639032382485,0.9125843801095409,0.9565857333339136,0.9999541794717403,0.9999999982903247,0.9999999913504422,0.9951818589525008,0.9989815387069,0.9858852957482916,0.9739993853390156,0.9998584751937999,0.9993606562525214,0.9999967596660304,0.9999366998364574,0.999999995317647,0.9999948203442011,0.9999854210896846,0.9999381196797061,0.9977640185117675,0.9996479231428763,0.9999373977216809
0.9999708397493549,0.9999998395489571,0.9998825401532634,0.9997562012881641,0.9998458951806691,0.999938547180246,0.9789890906056814,0.9999999883720757,0.9999996524617241,0.9997708084673218,0.9144114866085727,0.9576007040214582,0.9999562403272236,0.9999999984179899,0.99999999190822,0.9952819147584082,0.9990101036969262,0.9862068139692525,0.9749953564555308,0.9998658485180829,0.9993967422573206,0.9999970037632566,0.999940277031619,0.9999999956101568,0.9999950267327355,0.9999862758053338,0.999942791906656,0.9978265204956642,0.9996571229405034,0.9999402006825615
0.9999720772663997,0.9999998475740376,0.9998895758524075,0.9997661473949696,0.9998551033300316,0.9999427066149535,0.9795651385766088,0.9999999892469643,0.9999996676437265,0.999777511780973,0.916203910698337,0.9585929731053139,0.9999582084961324,0.9999999985361219,0.9999999924300288,0.9953799024040622,0.9990378682905109,0.9865211084716294,0.9759541180973529,0.9998728377471804,0.9994307926466126,0.9999972294724737,0.9999436520850574,0.9999999958843933,0.999995224897553,0.9999870804123411,0.9999471113792902,0.9978872790723922,0.9996660824269507,0.9999428781505512
0.9999732622664924,0.9999998551977379,0.9998961901656519,0.9997756878275845,0.9998637613443525,0.9999465845333214,0.9801257138799663,0.999999990056026,0.9999996821625126,0.9997840190808089,0.9179621649664067,0.9595630007606132,0.9999600881466862,0.9999999986454327,0.999999992918188,0.9954758642419053,0.9990648548722345,0.986828337041157,0.9768769894633916,0.9998794628846276,0.9994629221224225,0.9999974381788554,0.9999468364182355,0.9999999961414978,0.9999954151663308,0.9999878378483061,0.9999511047279369,0.9979463426679462,0.9996748078753304,0.9999454357435329
0.9999743969781968,0.999999862440133,0.9999024083257849,0.9997848391250603,0.9998719020824086,0.9999501999868007,0.9806712147481902,0.9999999908042138,0.9999996960470543,0.9997903360960934,0.9196867605647985,0.9605112400480241,0.9999618832596859,0.9999999987465811,0.9999999933748678,0.9955698417733799,0.9990910852030125,0.9871286542207004,0.9777652483402095,0.9998857428926866,0.9994932389375547,0.9999976311632309,0.9999498408074147,0.999999996382541,0.9999955978536905,0.9999885508786225,0.9999547965729273,0.9980037583744563,0.9996833053952137,0.9999478788279514
0.9999754835355174,0.9999998693202943,0.9999082540552333,0.9997936171527446,0.9998795564413769,0.9999535707378044,0.9812020301059345,0.9999999914961076,0.999999709325058,0.9997964683887709,0.9213782069146971,0.9614381369163807,0.9999635976369364,0.9999999988401764,0.999999993802098,0.9956618756653561,0.9991165804373396,0.9874222113676343,0.9786201319892192,0.9998916957464974,0.9995218452566761,0.9999978096099454,0.9999526754200877,0.9999999966085262,0.9999957732617174,0.9999892221065698,0.9999582096762473,0.9980595719863056,0.9996915809368839,0.9999502125300622
0.99997652398191,0.999999875856339,0.999913749656401,0.9998020371296776,0.9998867534738217,0.9999567133468911,0.9817185397357509,0.9999999921359431,0.9999997220230203,0.9998024213583445,0.9230370114253885,0.9623441302117055,0.9999652349092941,0.9999999989267829,0.9999999942017777,0.9957520057662692,0.9991413611400665,0.9877091567106442,0.9794428380492943,0.9998973384854195,0.9995488374973468,0.9999979746141271,0.9999553498493567,0.9999999968203939,0.9999959416804604,0.9999898539828175,0.9999613650817567,0.9981138280353081,0.9996996402954796,0.9999524417466769
0.9999775202741236,0.9999998820654786,0.9999189160966103,0.9998101136548774,0.9998935204977167,0.9999596432540561,0.9822211144438495,0.9999999927276371,0.99999973416628,0.9998082002466137,0.924663679227101,0.9632296516922745,0.9999667985443508,0.9999999990069224,0.9999999945756834,0.9958402711219723,0.9991654473027178,0.9879896354059289,0.9802345254510241,0.999902687261707,0.9995743066521,0.9999981271884093,0.9999578731463685,0.9999999970190259,0.9999961033884108,0.9999904488143699,0.9999642822448359,0.9981665698249637,0.9997074891150286,0.9999545711554293
0.9999784742858789,0.9999998879640634,0.99992377308797,0.9998178607325608,0.9998998831999178,0.999962374854529,0.9827101162257188,0.9999999932748118,0.9999997457790686,0.9998138101422721,0.9262587129174412,0.9640951260493753,0.9999682918537729,0.9999999990810775,0.9999999949254774,0.9959267099913077,0.9991888583593667,0.988263789592795,0.9809963153391602,0.9999077573866553,0.9995983385926043,0.9999982682691426,0.999960253850922,0.9999999972052493,0.9999962586529645,0.9999910087729875,0.9999669791522552,0.9982178394638129,0.9997151328923792,0.9999566052245814
0.9999793878113898,0.999999893567626,0.9999283391624718,0.9998252917963407,0.9999058657334754,0.9999649215694462,0.9831858984313904,0.999999993780817,0.9999997568845593,0.9998192559853732,0.9278226123211109,0.9649409709334296,0.9999697180003114,0.9999999991496953,0.9999999952527145,0.9960113598614008,0.9992116132020733,0.9885317584486225,0.9817292920001087,0.9999125633743534,0.999621014356892,0.9999983987221429,0.9999625000203484,0.9999999973798392,0.9999964077308624,0.9999915359031155,0.9999694724330034,0.9982676778979186,0.9997225769810297,0.9999585482223923
0.9999802625687384,0.9999998988909222,0.9999326317425979,0.9998324197324421,0.9999114908091475,0.9999672959117476,0.9836488059301665,0.9999999942487503,0.9999997675049136,0.999824542571666,0.9293558742625764,0.9657675969851559,0.9999710800044965,0.9999999992131894,0.9999999955588494,0.9960942574626802,0.9992337301959046,0.988793678243194,0.9824345037915965,0.9999171189831605,0.999642410420582,0.9999985193480042,0.9999646192567584,0.9999999975435225,0.9999965508686156,0.9999920321293458,0.9999717774607577,0.9983161249424886,0.9997298265948582,0.999960404226067
0.9999811002031022,0.9999999039479698,0.9999366672077126,0.999839256901976,0.9999167797814641,0.9999695095476154,0.9840991752746208,0.9999999946814762,0.999999777661324,0.9998296745568029,0.9308589923513676,0.9665754078714667,0.9999723807510308,0.9999999992719422,0.9999999958452428,0.9961754387836291,0.9992552271935414,0.9890496823923735,0.9831129640719132,0.9999214372550295,0.9996625989529794,0.999998630887011,0.999966618732756,0.9999999976969802,0.9999966883029127,0.9999924992634441,0.9999739084486253,0.9983632193126664,0.9997368868117557,0.9999621771303058
0.9999819022898501,0.9999999087520851,0.9999404609564811,0.9998458151623097,0.9999217527296607,0.9999715733537611,0.984537334863715,0.9999999950816436,0.9999997873740577,0.9998346564604289,0.9323324567796654,0.967364800325797,0.9999736229948961,0.9999999993263078,0.9999999961131676,0.9962549390852701,0.9992761215494859,0.9892999015111245,0.9837656521263729,0.9999255305527865,0.999681648058882,0.9999987340236829,0.9999685052156962,0.9999999978408514,0.9999968202610121,0.9999929390109628,0.9999758785367339,0.9984089986535069,0.9997437625771651,0.9999638706554703
0.9999826703375019,0.9999999133159192,0.9999440274655595,0.99985210588757,0.9999264285337904,0.9999734974708373,0.9849636051048741,0.9999999954517023,0.9999997966624965,0.9998394926701472,0.9337767541318484,0.9681361641925823,0.9999748093671863,0.9999999993766138,0.9999999963638149,0.996332792915387,0.9992964301338807,0.9895444634658606,0.9843935140888734,0.9999294105954735,0.9996996220068846,0.9999988293909735,0.999970285090577,0.9999999979757348,0.9999969469611164,0.9999933529774673,0.9999776998732203,0.9984534995691586,0.9997504587075293,0.999965488355386
0.9999834057905657,0.9999999176514894,0.9999473803447761,0.9998581399883129,0.9999308249462986,0.9999752913532383,0.9853782985748816,0.9999999957939176,0.9999998055451756,0.9998441874453735,0.9351923672056532,0.9688898824756048,0.9999759423806762,0.9999999994231634,0.9999999965982991,0.9964090341224914,0.9993161693459487,0.9897834934261176,0.9849974638566499,0.999933088491852,0.999716581444925,0.9999989175741565,0.9999719643816358,0.9999999981021921,0.9999970686127341,0.999993742674398,0.9999793836891021,0.9984967576512728,0.9997569798936482,0.999967033624795
0.9999841100322535,0.999999921770213,0.9999505323890114,0.9998639279303951,0.9999349586593296,0.9999769638155319,0.9857817201794637,0.9999999961103845,0.9999998140398197,0.9998487449210752,0.936579774844615,0.9696263313899469,0.9999770244351415,0.999999999466237,0.999999996817662,0.996483695869533,0.9993353551270647,0.990017113915544,0.9855783839965159,0.9999365747721677,0.9997325836037803,0.9999989991144161,0.9999735487727296,0.9999999982207493,0.999997185417026,0.9999941095245876,0.9999809403675057,0.9985388075066562,0.9997633307039513,0.9999685097064739
0.9999847843870815,0.9999999256829355,0.9999534956269776,0.9998694797530804,0.9999388453680222,0.9999785230757519,0.9861741673114471,0.9999999964030404,0.9999998221633809,0.9998531691114033,0.9379394517814414,0.9703458804172935,0.99997805782244,0.9999999995060942,0.9999999970228792,0.9965568106473592,0.9993540029734679,0.9902454448622022,0.9861371266410824,0.9999398794182623,0.999747682489175,0.9999990745121693,0.9999750436265619,0.9999999983319003,0.9999972975671373,0.9999944548674554,0.9999823795076668,0.99857968278419,0.9997695155876823,0.9999699196980361
0.9999854301233613,0.9999999293999601,0.9999562813670785,0.9998748050864068,0.9999424998300296,0.9999799767957617,0.9865559300073778,0.9999999966736768,0.9999998299320688,0.9998574639132186,0.9392718684919836,0.9710488923643401,0.999979044731363,0.9999999995429751,0.9999999972148628,0.99662841028793,0.9993721279486253,0.9904686036481742,0.9866745143736048,0.9999430118921189,0.9997619290631395,0.9999991442301359,0.9999764540028259,0.9999999984361077,0.9999974052485173,0.9999947799638973,0.9999837099841028,0.9986194162010295,0.999775538878004,0.999971266558428
